Year,Month,Day of Year,Station,Chl-a,Chl-a t-1,Chl-a t-2,Chl-a t-3,Chl-a t-4,Chl-a t-5,NDCI,NDCI t-1,NDCI t-2,NDCI t-3,NDCI t-4,NDCI t-5,SPM,SPM t-1,SPM t-2,SPM t-3,SPM t-4,SPM t-5,Turbidity,Turbidity t-1,Turbidity t-2,Turbidity t-3,Turbidity t-4,Turbidity t-5,Rainfall Amount,Rainfall Amount t-1,Rainfall Amount t-2,Rainfall Amount t-3,Rainfall Amount t-4,Rainfall Amount t-5,Atmos TMax,Atmos TMax t-1,Atmos TMax t-2,Atmos TMax t-3,Atmos TMax t-4,Atmos TMax t-5,Atmos TMin,Atmos TMin t-1,Atmos TMin t-2,Atmos TMin t-3,Atmos TMin t-4,Atmos TMin t-5,Water Temp,Water Temp t-1,Water Temp t-2,Water Temp t-3,Water Temp t-4,Water Temp t-5,Bloom,Bloom t-1,Bloom t-2,Bloom t-3,Bloom t-4,Bloom t-5
2016,9,256,5,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,1.5,0.0,2.5,0.0,0.0,0.0,33.4,33.3,33.2,35.9,36.4,35.0,26.1,26.6,25.2,28.1,28.2,24.3,31.0,31.0,32.0,32.0,38.0,27.999999999999996,38186.0,32992.0,73214.0,13379.999999999998,102077.0,88322.0
2016,10,286,5,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,68.5,1.5,0.0,2.5,0.0,0.0,32.0,33.4,33.3,33.2,35.9,36.4,25.7,26.1,26.6,25.2,28.1,28.2,29.0,31.0,31.0,32.0,32.0,38.0,631.0,38186.0,32992.0,73214.0,13379.999999999998,102077.0
2016,11,317,5,502.368207,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,0.0,68.5,1.5,0.0,2.5,0.0,32.9,32.0,33.4,33.3,33.2,35.9,26.3,25.7,26.1,26.6,25.2,28.1,26.5,29.0,31.0,31.0,32.0,32.0,33497.0,631.0,38186.0,32992.0,73214.0,13379.999999999998
2016,12,347,5,317.038231,502.368207,173.9099919,350.13601,361.6066363,237.3816368,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,0.0,0.0,68.5,1.5,0.0,2.5,30.9,32.9,32.0,33.4,33.3,33.2,25.4,26.3,25.7,26.1,26.6,25.2,29.0,26.5,29.0,31.0,31.0,32.0,47100.99999999999,33497.0,631.0,38186.0,32992.0,73214.0
2016,1,12,8,251.5806436,317.038231,502.368207,173.9099919,350.13601,361.6066363,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,0.0,0.0,0.0,68.5,1.5,0.0,32.1,30.9,32.9,32.0,33.4,33.3,24.5,25.4,26.3,25.7,26.1,26.6,26.2,29.0,26.5,29.0,31.0,31.0,19081.0,47100.99999999999,33497.0,631.0,38186.0,32992.0
2016,2,43,8,271.4408707,251.5806436,317.038231,502.368207,173.9099919,350.13601,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,0.0,0.0,0.0,0.0,68.5,1.5,27.5,32.1,30.9,32.9,32.0,33.4,20.9,24.5,25.4,26.3,25.7,26.1,26.0,26.2,29.0,26.5,29.0,31.0,8830.0,19081.0,47100.99999999999,33497.0,631.0,38186.0
2016,3,72,8,590.9846771,271.4408707,251.5806436,317.038231,502.368207,173.9099919,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,0.0,0.0,0.0,0.0,0.0,68.5,33.3,27.5,32.1,30.9,32.9,32.0,26.4,20.9,24.5,25.4,26.3,25.7,27.999999999999996,26.0,26.2,29.0,26.5,29.0,35347.0,8830.0,19081.0,47100.99999999999,33497.0,631.0
2016,4,103,8,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,502.368207,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.3,27.5,32.1,30.9,32.9,24.3,26.4,20.9,24.5,25.4,26.3,27.0,27.999999999999996,26.0,26.2,29.0,26.5,15634.000000000002,35347.0,8830.0,19081.0,47100.99999999999,33497.0
2016,5,133,8,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,0.0,0.0,0.0,0.0,0.0,0.0,36.4,35.0,33.3,27.5,32.1,30.9,28.2,24.3,26.4,20.9,24.5,25.4,36.0,27.0,27.999999999999996,26.0,26.2,29.0,43181.0,15634.000000000002,35347.0,8830.0,19081.0,47100.99999999999
2016,6,164,8,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,0.0,0.0,0.0,0.0,0.0,0.0,35.9,36.4,35.0,33.3,27.5,32.1,28.1,28.2,24.3,26.4,20.9,24.5,33.0,36.0,27.0,27.999999999999996,26.0,26.2,7023.0,43181.0,15634.000000000002,35347.0,8830.0,19081.0
2016,7,194,8,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,2.5,0.0,0.0,0.0,0.0,0.0,33.2,35.9,36.4,35.0,33.3,27.5,25.2,28.1,28.2,24.3,26.4,20.9,31.5,33.0,36.0,27.0,27.999999999999996,26.0,36293.0,7023.0,43181.0,15634.000000000002,35347.0,8830.0
2016,8,225,8,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,0.0,2.5,0.0,0.0,0.0,0.0,33.3,33.2,35.9,36.4,35.0,33.3,26.6,25.2,28.1,28.2,24.3,26.4,31.0,31.5,33.0,36.0,27.0,27.999999999999996,931.0,36293.0,7023.0,43181.0,15634.000000000002,35347.0
2016,9,256,8,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,1.5,0.0,2.5,0.0,0.0,0.0,33.4,33.3,33.2,35.9,36.4,35.0,26.1,26.6,25.2,28.1,28.2,24.3,31.0,31.0,31.5,33.0,36.0,27.0,8519.0,931.0,36293.0,7023.0,43181.0,15634.000000000002
2016,10,286,8,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,68.5,1.5,0.0,2.5,0.0,0.0,32.0,33.4,33.3,33.2,35.9,36.4,25.7,26.1,26.6,25.2,28.1,28.2,32.0,31.0,31.0,31.5,33.0,36.0,331017.0,8519.0,931.0,36293.0,7023.0,43181.0
2016,11,317,8,502.368207,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,0.0,68.5,1.5,0.0,2.5,0.0,32.9,32.0,33.4,33.3,33.2,35.9,26.3,25.7,26.1,26.6,25.2,28.1,27.999999999999996,32.0,31.0,31.0,31.5,33.0,22834.0,331017.0,8519.0,931.0,36293.0,7023.0
2016,12,347,8,317.038231,502.368207,173.9099919,350.13601,361.6066363,237.3816368,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,0.0,0.0,68.5,1.5,0.0,2.5,30.9,32.9,32.0,33.4,33.3,33.2,25.4,26.3,25.7,26.1,26.6,25.2,30.0,27.999999999999996,32.0,31.0,31.0,31.5,44390.0,22834.0,331017.0,8519.0,931.0,36293.0
2016,1,12,13,251.5806436,317.038231,502.368207,173.9099919,350.13601,361.6066363,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,0.0,0.0,0.0,68.5,1.5,0.0,32.1,30.9,32.9,32.0,33.4,33.3,24.5,25.4,26.3,25.7,26.1,26.6,26.48,30.0,27.999999999999996,32.0,31.0,31.0,15099.0,44390.0,22834.0,331017.0,8519.0,931.0
2016,2,43,13,271.4408707,251.5806436,317.038231,502.368207,173.9099919,350.13601,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,0.0,0.0,0.0,0.0,68.5,1.5,27.5,32.1,30.9,32.9,32.0,33.4,20.9,24.5,25.4,26.3,25.7,26.1,26.599999999999998,26.48,30.0,27.999999999999996,32.0,31.0,48571.0,15099.0,44390.0,22834.0,331017.0,8519.0
2016,3,72,13,590.9846771,271.4408707,251.5806436,317.038231,502.368207,173.9099919,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,0.0,0.0,0.0,0.0,0.0,68.5,33.3,27.5,32.1,30.9,32.9,32.0,26.4,20.9,24.5,25.4,26.3,25.7,27.599999999999998,26.599999999999998,26.48,30.0,27.999999999999996,32.0,14460.0,48571.0,15099.0,44390.0,22834.0,331017.0
2016,4,103,13,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,502.368207,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.3,27.5,32.1,30.9,32.9,24.3,26.4,20.9,24.5,25.4,26.3,27.0,27.599999999999998,27.0,27.04,30.0,27.999999999999996,7485.0,14460.0,48571.0,15099.0,44390.0,22834.0
2016,5,133,13,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,0.0,0.0,0.0,0.0,0.0,0.0,36.4,35.0,33.3,27.5,32.1,30.9,28.2,24.3,26.4,20.9,24.5,25.4,36.0,27.080000000000002,27.599999999999998,27.0,27.1,30.0,46840.00000000001,7485.0,14460.0,48571.0,15099.0,44390.0
2016,6,164,13,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,0.0,0.0,0.0,0.0,0.0,0.0,35.9,36.4,35.0,33.3,27.5,32.1,28.1,28.2,24.3,26.4,20.9,24.5,32.0,36.2,27.160000000000004,27.799999999999997,26.2,26.5,33308.0,46840.00000000001,7485.0,14460.0,48571.0,15099.0
2016,7,194,13,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,2.5,0.0,0.0,0.0,0.0,0.0,33.2,35.9,36.4,35.0,33.3,27.5,25.2,28.1,28.2,24.3,26.4,20.9,31.1,31.8,36.0,27.160000000000004,27.799999999999997,26.4,11054.999999999998,33308.0,46840.00000000001,7485.0,14460.0,48571.0
2016,8,225,13,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,0.0,2.5,0.0,0.0,0.0,0.0,33.3,33.2,35.9,36.4,35.0,33.3,26.6,25.2,28.1,28.2,24.3,26.4,30.599999999999998,31.400000000000002,32.2,36.2,27.080000000000002,27.999999999999996,6462.0,11054.999999999998,33308.0,46840.00000000001,7485.0,14460.0
2016,9,256,13,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,1.5,0.0,2.5,0.0,0.0,0.0,33.4,33.3,33.2,35.9,36.4,35.0,26.1,26.6,25.2,28.1,28.2,24.3,31.0,30.759999999999998,31.1,32.2,36.0,27.160000000000004,5691.0,6462.0,11054.999999999998,33308.0,46840.00000000001,7485.0
2016,10,286,13,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,68.5,1.5,0.0,2.5,0.0,0.0,32.0,33.4,33.3,33.2,35.9,36.4,25.7,26.1,26.6,25.2,28.1,28.2,30.0,31.0,31.119999999999997,31.200000000000003,32.2,36.2,9955.0,5691.0,6462.0,11054.999999999998,33308.0,46840.00000000001
2016,11,317,13,502.368207,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,0.0,68.5,1.5,0.0,2.5,0.0,32.9,32.0,33.4,33.3,33.2,35.9,26.3,25.7,26.1,26.6,25.2,28.1,27.2,29.6,31.0,30.8,31.400000000000002,31.8,13092.0,9955.0,5691.0,6462.0,11054.999999999998,33308.0
2016,12,347,13,317.038231,502.368207,173.9099919,350.13601,361.6066363,237.3816368,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,0.0,0.0,68.5,1.5,0.0,2.5,30.9,32.9,32.0,33.4,33.3,33.2,25.4,26.3,25.7,26.1,26.6,25.2,28.599999999999994,27.2,29.6,31.0,30.8,31.400000000000002,37749.0,13092.0,9955.0,5691.0,6462.0,11054.999999999998
2016,1,12,15,251.5806436,317.038231,502.368207,173.9099919,350.13601,361.6066363,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,0.0,0.0,0.0,68.5,1.5,0.0,32.1,30.9,32.9,32.0,33.4,33.3,24.5,25.4,26.3,25.7,26.1,26.6,27.999999999999996,28.6,27.3,29.3,31.400000000000002,30.8,2123.0,37749.0,13092.0,9955.0,5691.0,6462.0
2016,2,43,15,271.4408707,251.5806436,317.038231,502.368207,173.9099919,350.13601,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,0.0,0.0,0.0,0.0,68.5,1.5,27.5,32.1,30.9,32.9,32.0,33.4,20.9,24.5,25.4,26.3,25.7,26.1,27.0,27.999999999999996,28.6,27.3,29.3,31.400000000000002,17855.0,2123.0,37749.0,13092.0,9955.0,5691.0
2016,3,72,15,590.9846771,271.4408707,251.5806436,317.038231,502.368207,173.9099919,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,0.0,0.0,0.0,0.0,0.0,68.5,33.3,27.5,32.1,30.9,32.9,32.0,26.4,20.9,24.5,25.4,26.3,25.7,27.999999999999996,27.0,27.999999999999996,28.6,27.599999999999998,29.8,37498.0,17855.0,2123.0,37749.0,13092.0,9955.0
2016,4,103,15,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,502.368207,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.3,27.5,32.1,30.9,32.9,24.3,26.4,20.9,24.5,25.4,26.3,27.0,27.999999999999996,27.0,27.999999999999996,29.2,27.9,12594.0,37498.0,17855.0,2123.0,37749.0,13092.0
2016,5,133,15,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,0.0,0.0,0.0,0.0,0.0,0.0,36.4,35.0,33.3,27.5,32.1,30.9,28.2,24.3,26.4,20.9,24.5,25.4,36.0,27.0,27.999999999999996,27.0,27.999999999999996,29.2,32000.0,12594.0,37498.0,17855.0,2123.0,37749.0
2016,6,164,15,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,0.0,0.0,0.0,0.0,0.0,0.0,35.9,36.4,35.0,33.3,27.5,32.1,28.1,28.2,24.3,26.4,20.9,24.5,32.0,36.0,27.0,27.999999999999996,27.0,27.999999999999996,5726.0,32000.0,12594.0,37498.0,17855.0,2123.0
2016,7,194,15,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,2.5,0.0,0.0,0.0,0.0,0.0,33.2,35.9,36.4,35.0,33.3,27.5,25.2,28.1,28.2,24.3,26.4,20.9,31.5,32.0,36.0,27.0,27.999999999999996,27.0,23490.0,5726.0,32000.0,12594.0,37498.0,17855.0
2016,8,225,15,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,590.9846771,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,0.29617479699999993,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,16.51680247,0.0,2.5,0.0,0.0,0.0,0.0,33.3,33.2,35.9,36.4,35.0,33.3,26.6,25.2,28.1,28.2,24.3,26.4,30.0,31.5,32.0,36.0,27.0,27.999999999999996,8675.0,23490.0,5726.0,32000.0,12594.0,37498.0
2016,9,256,15,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,272.6624343,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,-0.413618306,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,0.277813036,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,12.82012897,1.5,0.0,2.5,0.0,0.0,0.0,33.4,33.3,33.2,35.9,36.4,35.0,26.1,26.6,25.2,28.1,28.2,24.3,31.0,30.0,31.5,32.0,36.0,27.0,430002.0,8675.0,23490.0,5726.0,32000.0,12594.0
2016,10,286,15,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,756.2421094,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,-0.46606571300000005,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,0.259407496,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,16.55360709,68.5,1.5,0.0,2.5,0.0,0.0,32.0,33.4,33.3,33.2,35.9,36.4,25.7,26.1,26.6,25.2,28.1,28.2,29.5,31.0,30.0,31.5,32.0,36.0,27380.0,430002.0,8675.0,23490.0,5726.0,32000.0
2016,11,317,15,502.368207,173.9099919,350.13601,361.6066363,237.3816368,346.2716995,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,-0.325869698,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,0.320768218,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,11.37677048,0.0,68.5,1.5,0.0,2.5,0.0,32.9,32.0,33.4,33.3,33.2,35.9,26.3,25.7,26.1,26.6,25.2,28.1,27.0,29.5,31.0,30.0,31.5,32.0,59853.00000000001,27380.0,430002.0,8675.0,23490.0,5726.0
2016,12,347,15,317.038231,502.368207,173.9099919,350.13601,361.6066363,237.3816368,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,-0.263233077,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,0.191322765,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,7.786223556,0.0,0.0,68.5,1.5,0.0,2.5,30.9,32.9,32.0,33.4,33.3,33.2,25.4,26.3,25.7,26.1,26.6,25.2,29.3,27.0,29.5,31.0,30.0,31.5,43480.0,59853.00000000001,27380.0,430002.0,8675.0,23490.0
2016,1,12,16,251.5806436,317.038231,502.368207,173.9099919,350.13601,361.6066363,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,-0.33748493,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,0.253644244,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,11.1514211,0.0,0.0,0.0,68.5,1.5,0.0,32.1,30.9,32.9,32.0,33.4,33.3,24.5,25.4,26.3,25.7,26.1,26.6,28.9,29.3,27.0,29.5,31.0,30.0,38053.0,43480.0,59853.00000000001,27380.0,430002.0,8675.0
2016,2,43,16,271.4408707,251.5806436,317.038231,502.368207,173.9099919,350.13601,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,-0.356874053,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,0.221679491,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,11.01461485,0.0,0.0,0.0,0.0,68.5,1.5,27.5,32.1,30.9,32.9,32.0,33.4,20.9,24.5,25.4,26.3,25.7,26.1,27.0,28.9,29.3,27.0,29.5,31.0,45790.0,38053.0,43480.0,59853.00000000001,27380.0,430002.0
2016,3,72,16,590.9846771,271.4408707,251.5806436,317.038231,502.368207,173.9099919,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,-0.293802339,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,0.213054266,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,8.450664489,0.0,0.0,0.0,0.0,0.0,68.5,33.3,27.5,32.1,30.9,32.9,32.0,26.4,20.9,24.5,25.4,26.3,25.7,30.0,27.0,28.9,29.3,27.0,29.5,32484.0,45790.0,38053.0,43480.0,59853.00000000001,27380.0
2016,4,103,16,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,502.368207,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,-0.412928701,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,0.309961443,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,14.7261876,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.3,27.5,32.1,30.9,32.9,24.3,26.4,20.9,24.5,25.4,26.3,27.0,30.0,27.0,28.9,29.3,27.0,92855.0,32484.0,45790.0,38053.0,43480.0,59853.00000000001
2016,5,133,16,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,317.038231,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,-0.368700383,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,0.258613396,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,11.01049189,0.0,0.0,0.0,0.0,0.0,0.0,36.4,35.0,33.3,27.5,32.1,30.9,28.2,24.3,26.4,20.9,24.5,25.4,36.0,27.0,30.0,27.0,28.9,29.3,11086.0,92855.0,32484.0,45790.0,38053.0,43480.0
2016,6,164,16,346.2716995,756.2421094,272.6624343,590.9846771,271.4408707,251.5806436,-0.325869698,-0.46606571300000005,-0.413618306,-0.475136249,-0.367958039,-0.447673337,0.320768218,0.259407496,0.277813036,0.29617479699999993,0.232394898,0.260774894,11.37677048,16.55360709,12.82012897,16.51680247,10.80387697,12.5377666,0.0,0.0,0.0,0.0,0.0,0.0,35.9,36.4,35.0,33.3,27.5,32.1,28.1,28.2,24.3,26.4,20.9,24.5,32.0,36.0,27.0,30.0,27.0,28.9,36665.0,11086.0,92855.0,32484.0,45790.0,38053.0
